numero_orden,peso_total_kg,volumen_total_m3,lineas,unidades,skus_distintos,direccion_normalizada,lat,lon,node_id,tiene_nodo
ORD-CL-202612-000866,240.30900000000003,1.826362,8,53,8,CALLE AMUNÁTEGUI 9661,-33.41625625370045,-70.66756956491413,1474,True
ORD-CL-202612-000867,186.381,1.834837,7,46,7,GRAN AVENIDA JOSÉ MIGUEL CARRERA 6581,-33.517661,-70.659181,2238,True
ORD-CL-202612-000868,22.182,0.219005,4,13,4,AV. MATTA 3211,-33.45799120274538,-70.64211682398948,705,True
ORD-CL-202612-000869,236.47199999999998,1.520161,17,113,17,CALLE MORANDÉ 9393,-33.43452185756808,-70.65443829443069,1953,True
ORD-CL-202612-000870,72.421,0.529127,6,24,6,AV. DEPARTAMENTAL 9365,-33.49342680302045,-70.67774623290455,154,True
ORD-CL-202612-000871,223.937,1.397308,17,55,16,CALLE ARTURO PRAT 6969,-33.49563130326087,-70.72113061739131,1521,True
ORD-CL-202612-000872,74.417,0.58369,10,24,10,CALLE SAN DIEGO 8343,-33.46971150355578,-70.64855318455172,2065,True
ORD-CL-202612-000873,30.422,0.20145699999999997,5,17,5,AV. IRARRÁZAVAL 2781,-33.45456760212765,-70.60216026808511,264,True
ORD-CL-202612-000874,134.594,0.79556,15,80,15,AV. LIBERTADOR BERNARDO O HIGGINS 7273,-33.448743251107814,-70.67154545028562,528,True
ORD-CL-202612-000875,221.857,1.4387109999999999,28,93,27,CALLE TEATINOS 9817,-33.436656955578805,-70.65568127045138,2193,True
ORD-CL-202612-000876,167.606,1.258543,15,48,15,AV. TOBALABA 3092,-33.4308057,-70.5856753,1028,True
ORD-CL-202612-000877,80.024,0.6931590000000001,7,21,7,CALLE SANTO DOMINGO 5422,-33.438971360737774,-70.68787532598256,2101,True
ORD-CL-202612-000878,97.248,0.7991199999999999,7,19,7,AV. MAPOCHO 2988,-33.432743900000006,-70.67708009387755,645,True
ORD-CL-202612-000879,116.222,0.8432229999999998,10,27,10,CALLE BANDERA 8232,-33.44046393300847,-70.65220603930719,1577,True
ORD-CL-202612-000880,190.71,1.334547,18,70,18,CALLE ARTURO PRAT 4440,-33.452475519393765,-70.64863131734094,1504,True
ORD-CL-202612-000881,427.74699999999996,2.344619,21,96,21,CALLE SANTO DOMINGO 2857,-33.4380143,-70.6752026,2086,True
ORD-CL-202612-000882,222.141,1.399119,17,84,17,CALLE SAN ANTONIO 1624,-33.43487534738776,-70.64887247008978,1961,True
ORD-CL-202612-000883,120.37700000000001,0.7118599999999999,7,23,7,CALLE COMPAÑÍA DE JESÚS 7022,-33.439644149230105,-70.66251983715254,1668,True
ORD-CL-202612-000884,121.16,0.8775459999999999,12,39,12,CALLE MORANDÉ 7753,-33.43452185756808,-70.65443829443069,1949,True
ORD-CL-202612-000885,470.236,3.624593,11,79,11,AV. IRARRÁZAVAL 6780,-33.45211752135792,-70.62996532946244,297,True
ORD-CL-202612-000886,194.926,1.156331,23,70,23,CALLE SANTO DOMINGO 4271,-33.43933702857143,-70.69272812857143,2098,True
ORD-CL-202612-000887,136.166,1.074891,8,77,8,CALLE COMPAÑÍA DE JESÚS 4206,-33.439644149230105,-70.66251983715254,1657,True
ORD-CL-202612-000888,16.333,0.08108800000000001,5,11,5,CALLE SAN ANTONIO 592,-33.43629268983051,-70.64880553050848,1990,True
ORD-CL-202612-000889,31.89,0.216895,5,31,5,AV. SANTA ROSA 7371,-33.5272794,-70.6357133,1000,True
ORD-CL-202612-000890,60.792,0.227174,7,50,7,AVENIDA MACUL 2271,-33.475424546938775,-70.59900136938775,1290,True
ORD-CL-202612-000891,99.615,0.432567,7,45,7,AV. KENNEDY 9275,-33.3883495,-70.5446598,373,True
ORD-CL-202612-000892,64.961,0.494906,7,38,7,CALLE TEATINOS 1048,-33.436656955578805,-70.65568127045138,2133,True
ORD-CL-202612-000893,350.559,1.8734929999999999,16,118,16,AVENIDA MACUL 928,-33.49707804581206,-70.59790889427815,1298,True
ORD-CL-202612-000894,152.366,0.588747,11,92,11,AV. MATTA 3621,-33.45799120274538,-70.64211682398948,706,True
ORD-CL-202612-000895,198.328,1.212236,19,73,19,AV. KENNEDY 640,-33.404958,-70.590861,352,True
ORD-CL-202612-000896,372.668,3.071979,14,69,14,AV. DEPARTAMENTAL 223,-33.507795,-70.6232996,111,True
ORD-CL-202612-000897,91.35300000000001,0.7173379999999999,13,46,13,AV. MAPOCHO 1251,-33.432762,-70.686501,635,True
ORD-CL-202612-000898,37.416,0.17288,8,49,8,CALLE SAN DIEGO 2493,-33.46971150355578,-70.64855318455172,2029,True
ORD-CL-202612-000899,248.66299999999998,2.327995,15,51,15,AV. MAPOCHO 1601,-33.432762,-70.686501,641,True
ORD-CL-202612-000900,95.68299999999999,0.617968,15,46,13,CALLE ESTADO 1659,-33.43949515564987,-70.64953513821996,1693,True
ORD-CL-202612-000901,210.19299999999998,1.508612,12,69,12,CALLE COMPAÑÍA DE JESÚS 6548,-33.439644149230105,-70.66251983715254,1663,True
ORD-CL-202612-000902,202.88,1.407498,12,92,12,AV. INDEPENDENCIA 2203,-33.4064031,-70.6612946,201,True
ORD-CL-202612-000903,201.143,1.68171,14,39,14,CALLE MORANDÉ 9783,-33.43452185756808,-70.65443829443069,1957,True
ORD-CL-202612-000904,14.933,0.09403,6,26,6,AV. AMÉRICO VESPUCIO 5192,-33.5010597,-70.5878376,25,True
ORD-CL-202612-000905,49.413,0.144619,12,44,11,AV. MANUEL MONTT 5488,-33.450409379191655,-70.61310094459272,608,True
ORD-CL-202612-000906,22.642999999999997,0.047098,2,7,2,CALLE SAN DIEGO 5389,-33.46971150355578,-70.64855318455172,2048,True
ORD-CL-202612-000907,554.4780000000001,3.777882,21,119,21,AV. LIBERTADOR BERNARDO O HIGGINS 5746,-33.448743251107814,-70.67154545028562,520,True
ORD-CL-202612-000908,156.218,0.991911,16,54,16,AV. KENNEDY 9846,-33.385895,-70.5384538,378,True
ORD-CL-202612-000909,127.39699999999999,0.827759,9,60,9,AV. MAPOCHO 934,-33.432762,-70.686501,682,True
ORD-CL-202612-000910,60.146,0.405495,8,35,8,AV. GRECIA 1341,-33.4616585,-70.6184683,159,True
ORD-CL-202612-000911,74.93299999999999,0.50926,12,46,12,CALLE SAN DIEGO 7691,-33.46971150355578,-70.64855318455172,2061,True
ORD-CL-202612-000912,22.94,0.238236,2,4,2,AV. DEPARTAMENTAL 88,-33.50810915333333,-70.61755336666667,149,True
ORD-CL-202612-000913,295.219,1.734153,17,86,17,CALLE HUÉRFANOS 5159,-33.43969907361054,-70.65168277752262,1783,True
ORD-CL-202612-000914,754.082,6.325489999999999,18,133,17,CALLE ARTURO PRAT 8711,-33.452475519393765,-70.64863131734094,1533,True
ORD-CL-202612-000915,95.89,0.691616,11,29,11,CALLE ESTADO 1465,-33.43949515564987,-70.64953513821996,1692,True
ORD-CL-202612-000916,124.589,0.5418040000000001,15,62,15,CALLE MERCED 6655,-33.43731790255185,-70.64174538474282,1836,True
ORD-CL-202612-000917,159.316,1.01374,16,74,16,AV. INDEPENDENCIA 8025,-33.430113,-70.653323,233,True
ORD-CL-202612-000918,210.108,0.900616,18,87,17,CALLE SANTO DOMINGO 5170,-33.442098310000006,-70.70665943,2100,True
ORD-CL-202612-000919,344.397,2.738124,16,61,16,AV. IRARRÁZAVAL 7578,-33.45211752135792,-70.62996532946244,300,True
ORD-CL-202612-000920,190.249,1.189113,22,104,22,AV. MATTA 7753,-33.45799120274538,-70.64211682398948,734,True
ORD-CL-202612-000921,184.94,1.541734,12,81,12,AV. LIBERTADOR BERNARDO O HIGGINS 7790,-33.44378662227161,-70.65086273448715,530,True
ORD-CL-202612-000922,21.500999999999998,0.10730600000000001,4,9,4,CALLE ESTADO 9456,-33.43949515564987,-70.64953513821996,1749,True
ORD-CL-202612-000923,275.899,1.857573,21,69,21,CALLE MERCED 2354,-33.43731790255185,-70.64174538474282,1810,True
ORD-CL-202612-000924,66.538,0.419711,12,33,11,AV. PAJARITOS 3195,-33.4980481,-70.7570938666619,761,True
ORD-CL-202612-000925,149.476,0.754722,15,75,15,CALLE AMUNÁTEGUI 5542,-33.41625625370045,-70.66756956491413,1443,True
ORD-CL-202612-000926,56.812000000000005,0.45466799999999996,4,16,4,AV. PAJARITOS 8764,-33.488076083068606,-70.75138480605311,802,True
ORD-CL-202612-000927,250.079,1.9193529999999999,19,92,19,AV. SANTA ROSA 8250,-33.535872,-70.6346098,1004,True
ORD-CL-202612-000928,75.716,0.487038,13,55,13,AV. KENNEDY 5469,-33.3998813,-70.5764302,341,True
ORD-CL-202612-000929,182.482,1.209685,13,51,13,AV. MAPOCHO 9885,-33.432762,-70.686501,688,True
ORD-CL-202612-000930,181.69299999999998,1.256508,19,53,19,CALLE MERCED 2976,-33.43731790255185,-70.64174538474282,1814,True
ORD-CL-202612-000931,308.423,2.111168,21,100,21,CALLE SAN ANTONIO 3898,-33.43487534738776,-70.64887247008978,1978,True
ORD-CL-202612-000932,3.496,0.014139,2,6,2,CALLE CATEDRAL 3304,-33.438738201983064,-70.66443720992424,1597,True
ORD-CL-202612-000933,14.188,0.125944,4,13,4,AV. IRARRÁZAVAL 5222,-33.4539782,-70.5757001,290,True
ORD-CL-202612-000934,27.974,0.10626999999999999,4,16,4,AV. SANTA ROSA 4704,-33.5009074,-70.6390666,979,True
ORD-CL-202612-000935,190.197,1.391773,18,58,17,AVENIDA DEPARTAMENTAL 7484,-33.5119458,-70.555652,1208,True
ORD-CL-202612-000936,284.101,2.07307,27,130,27,AV. TOBALABA 3549,-33.4319634,-70.584584,1035,True
ORD-CL-202612-000937,60.951,0.278703,8,30,8,CALLE TEATINOS 8575,-33.436656955578805,-70.65568127045138,2184,True
ORD-CL-202612-000938,164.484,0.923983,21,87,21,CALLE SANTO DOMINGO 9121,-33.438971360737774,-70.68787532598256,2126,True
ORD-CL-202612-000939,178.952,0.691361,7,58,7,CALLE CATEDRAL 2615,-33.4394687125,-70.67269285,1593,True
ORD-CL-202612-000940,467.741,4.254395000000001,14,67,14,CALLE HUÉRFANOS 4516,-33.44400639791667,-70.69674082499999,1777,True
ORD-CL-202612-000941,69.358,0.323213,12,47,12,AV. MACUL 5529,-33.50267255,-70.5939497453125,560,True
ORD-CL-202612-000942,68.173,0.509841,7,35,7,GRAN AVENIDA JOSÉ MIGUEL CARRERA 5359,-33.5042666,-70.6550842,2231,True
ORD-CL-202612-000943,129.894,0.8275600000000001,13,58,13,AV. PROVIDENCIA 5213,-33.43606751567123,-70.63111504939877,890,True
ORD-CL-202612-000944,48.233000000000004,0.207817,7,19,7,AV. AMÉRICO VESPUCIO 2037,-33.47458170743243,-70.57790245202703,7,True
ORD-CL-202612-000945,132.008,0.648363,11,50,11,AVENIDA AMÉRICO VESPUCIO 3402,-33.5187141,-70.7065681,1181,True
ORD-CL-202612-000946,76.896,0.6819510000000001,4,41,4,CALLE SAN ANTONIO 3562,-33.43487534738776,-70.64887247008978,1975,True
ORD-CL-202612-000947,61.471000000000004,0.516361,9,22,9,CALLE ARTURO PRAT 5007,-33.49895095465898,-70.72371260012808,1510,True
ORD-CL-202612-000948,185.258,1.153564,25,88,25,AV. INDEPENDENCIA 3693,-33.394726799999994,-70.67248972653061,211,True
ORD-CL-202612-000949,604.142,4.329366,18,100,18,GRAN AVENIDA JOSÉ MIGUEL CARRERA 3362,-33.4852022,-70.6498146,2223,True
ORD-CL-202612-000950,156.71,1.1891720000000001,8,50,8,CALLE BANDERA 7328,-33.44046393300847,-70.65220603930719,1568,True
ORD-CL-202612-000951,27.042,0.136137,6,15,6,CALLE AMUNÁTEGUI 7313,-33.41625625370045,-70.66756956491413,1458,True
ORD-CL-202612-000952,256.15,2.073422,19,130,19,AVENIDA LIBERTADOR BERNARDO O HIGGINS 485,-33.4418306,-70.6430844,1282,True
ORD-CL-202612-000953,332.24600000000004,1.948072,28,152,26,AV. DEPARTAMENTAL 6007,-33.5110918,-70.5713165,133,True
ORD-CL-202612-000954,97.604,0.657421,9,44,9,AV. APOQUINDO 4174,-33.4149419,-70.5873076,68,True
ORD-CL-202612-000955,133.413,0.780735,18,74,17,CALLE ESTADO 1092,-33.43949515564987,-70.64953513821996,1687,True
ORD-CL-202612-000956,49.093,0.409789,5,23,5,CALLE SAN ANTONIO 9164,-33.43487534738776,-70.64887247008978,2007,True
ORD-CL-202612-000957,34.44,0.093359,8,32,8,CALLE ARTURO PRAT 7970,-33.452475519393765,-70.64863131734094,1528,True
ORD-CL-202612-000958,85.599,0.700426,8,29,8,CALLE BANDERA 5032,-33.44046393300847,-70.65220603930719,1558,True
ORD-CL-202612-000959,439.64799999999997,3.402319,12,86,12,AV. SANTA ROSA 9440,-33.547347,-70.6331464,1013,True
ORD-CL-202612-000960,27.274,0.15844199999999997,7,21,7,CALLE MORANDÉ 3761,-33.43452185756808,-70.65443829443069,1924,True
ORD-CL-202612-000961,259.93600000000004,2.056382,13,63,13,AV. VITACURA 1395,-33.4174412,-70.6050819,1132,True
ORD-CL-202612-000962,24.948,0.210437,5,27,5,CALLE COMPAÑÍA DE JESÚS 6936,-33.439644149230105,-70.66251983715254,1666,True
ORD-CL-202612-000963,387.57500000000005,3.129602,19,86,19,AV. MANUEL MONTT 4351,-33.450409379191655,-70.61310094459272,600,True
ORD-CL-202612-000964,161.203,1.150159,5,34,5,AV. LIBERTADOR BERNARDO O HIGGINS 6552,-33.448743251107814,-70.67154545028562,526,True
ORD-CL-202612-000965,115.019,0.798682,14,56,14,AV. APOQUINDO 3481,-33.4162004,-70.5935737,64,True
ORD-CL-202612-000966,69.526,0.296184,7,38,7,CALLE MONJITAS 5563,-33.436639090107406,-70.64200400967839,1874,True
ORD-CL-202612-000967,163.398,0.847442,18,70,17,AV. LA FLORIDA 476,-33.519235429031845,-70.58115079491817,402,True
ORD-CL-202612-000968,70.334,0.32193,10,49,10,AV. INDEPENDENCIA 4637,-33.38621719285714,-70.67873796428572,215,True
ORD-CL-202612-000969,255.337,1.819528,18,53,18,AV. VITACURA 6410,-33.38963534444444,-70.56989315555555,1156,True
ORD-CL-202612-000970,268.995,1.977281,16,95,15,CALLE COMPAÑÍA DE JESÚS 8561,-33.439644149230105,-70.66251983715254,1676,True
ORD-CL-202612-000971,13.688,0.036677,4,13,4,AV. KENNEDY 5560,-33.4003518,-70.577242,343,True
ORD-CL-202612-000972,234.074,1.4597930000000001,21,97,21,CALLE TEATINOS 4467,-33.436656955578805,-70.65568127045138,2156,True
ORD-CL-202612-000973,206.269,1.131278,22,123,22,AV. MATTA 7845,-33.45799120274538,-70.64211682398948,735,True
ORD-CL-202612-000974,122.867,1.0410679999999999,12,63,12,CALLE BANDERA 3155,-33.44046393300847,-70.65220603930719,1550,True
ORD-CL-202612-000975,40.463,0.293091,8,28,8,CALLE MORANDÉ 1319,-33.43452185756808,-70.65443829443069,1905,True
ORD-CL-202612-000976,107.32000000000001,0.891704,6,32,6,AV. PROVIDENCIA 6412,-33.43307993353561,-70.62608343748443,897,True
ORD-CL-202612-000977,289.765,1.45841,9,83,9,AV. AMÉRICO VESPUCIO 1736,-33.471405971428574,-70.57650094285714,6,True
ORD-CL-202612-000978,209.524,1.403969,21,106,21,CALLE MONJITAS 7634,-33.436639090107406,-70.64200400967839,1890,True
ORD-CL-202612-000979,39.464,0.308386,7,33,6,GRAN AVENIDA JOSÉ MIGUEL CARRERA 152,-33.49349431367937,-70.65202752362764,2210,True
ORD-CL-202612-000980,173.17499999999998,1.380808,16,49,16,AV. MATTA 7432,-33.45799120274538,-70.64211682398948,731,True
ORD-CL-202612-000981,72.725,0.479814,7,20,7,CALLE MORANDÉ 69,-33.4426213,-70.6532459,1941,True
ORD-CL-202612-000982,93.861,0.707129,10,50,10,AV. RECOLETA 3634,-33.3924397,-70.6425314,927,True
ORD-CL-202612-000983,127.092,0.693756,13,88,13,AV. DEPARTAMENTAL 1364,-33.5019141,-70.6604012,104,True
ORD-CL-202612-000984,33.171,0.17158500000000002,7,14,7,AV. LAS CONDES 2696,-33.38904613999576,-70.54005416426546,445,True
ORD-CL-202612-000985,215.99599999999998,0.97603,13,68,13,CALLE CATEDRAL 6241,-33.438738201983064,-70.66443720992424,1615,True
ORD-CL-202612-000986,249.803,1.438836,17,71,16,AV. PROVIDENCIA 4048,-33.435086638100124,-70.62889344723304,874,True
ORD-CL-202612-000987,129.03300000000002,0.8898010000000001,16,56,16,AV. VITACURA 6199,-33.390831623913044,-70.57168831956521,1155,True
ORD-CL-202612-000988,270.71000000000004,2.010616,17,71,16,AV. MACUL 2073,-33.49707804581206,-70.59790889427815,544,True
ORD-CL-202612-000989,86.64099999999999,0.781003,11,32,11,AVENIDA DEPARTAMENTAL 7403,-33.511899,-70.5565111,1207,True
ORD-CL-202612-000990,470.649,4.057886,27,108,27,CALLE ESTADO 3974,-33.43949515564987,-70.64953513821996,1708,True
ORD-CL-202612-000991,5.217,0.012891,3,12,3,AV. MACUL 6617,-33.49707804581206,-70.59790889427815,563,True
ORD-CL-202612-000992,3.479,0.011679,4,13,4,AV. PEDRO DE VALDIVIA 6852,-33.487187465,-70.60611766,839,True
ORD-CL-202612-000993,84.602,0.364024,9,54,9,AV. TOBALABA 7151,-33.5183998,-70.5579855,1056,True
ORD-CL-202612-000994,346.379,2.363312,21,122,21,CALLE MERCED 2517,-33.43731790255185,-70.64174538474282,1812,True
ORD-CL-202612-000995,305.50300000000004,2.3852089999999997,9,59,9,CALLE TEATINOS 3214,-33.436656955578805,-70.65568127045138,2147,True
ORD-CL-202612-000996,461.036,3.8685680000000002,23,121,23,AV. APOQUINDO 4985,-33.41176647391304,-70.57669653478261,71,True
ORD-CL-202612-000997,208.913,1.63576,20,69,20,AV. DEPARTAMENTAL 5011,-33.5106675,-70.5789939,126,True
ORD-CL-202612-000998,98.828,0.771516,13,40,13,CALLE AMUNÁTEGUI 1550,-33.41625625370045,-70.66756956491413,1419,True
ORD-CL-202612-000999,93.486,0.408867,11,43,11,AV. PAJARITOS 9996,-33.488076083068606,-70.75138480605311,812,True
ORD-CL-202612-001000,241.87599999999998,1.641386,13,72,13,AV. PAJARITOS 6860,-33.488076083068606,-70.75138480605311,791,True
ORD-CL-202612-001001,194.352,0.975395,9,46,9,CALLE ARTURO PRAT 9926,-33.452475519393765,-70.64863131734094,1539,True
ORD-CL-202612-001002,318.365,2.481322,17,87,17,AV. AMÉRICO VESPUCIO 4681,-33.497688,-70.5859894,21,True
ORD-CL-202612-001003,84.465,0.47747300000000004,11,47,11,AV. LA FLORIDA 2701,-33.519235429031845,-70.58115079491817,388,True
ORD-CL-202612-001004,49.678,0.376767,12,47,12,AV. LAS CONDES 7602,-33.4013409,-70.5548756,479,True
ORD-CL-202612-001005,218.236,1.7387819999999998,15,56,15,CALLE COMPAÑÍA DE JESÚS 9131,-33.439644149230105,-70.66251983715254,1681,True
ORD-CL-202612-001006,98.50399999999999,0.811583,9,23,9,AV. RECOLETA 9981,-33.431874,-70.647723,960,True
ORD-CL-202612-001007,145.589,1.038181,15,72,15,AV. SANTA ROSA 6749,-33.5233031,-70.6360487,996,True
ORD-CL-202612-001008,175.02700000000002,1.035158,21,74,21,CALLE AMUNÁTEGUI 8910,-33.41625625370045,-70.66756956491413,1468,True
ORD-CL-202612-001009,137.159,0.679296,7,46,7,AVENIDA AMÉRICO VESPUCIO 2389,-33.476078076363635,-70.57821195272727,1180,True
ORD-CL-202612-001010,495.331,4.140262,26,142,26,AV. KENNEDY 5042,-33.401922,-70.5812888,335,True
ORD-CL-202612-001011,155.901,0.750255,15,73,15,AV. SANTA ROSA 5626,-33.470603450000006,-70.6422032,988,True
ORD-CL-202612-001012,61.845,0.265087,9,34,9,AV. MATTA 1637,-33.45799120274538,-70.64211682398948,692,True
ORD-CL-202612-001013,381.645,2.45346,12,74,12,CALLE ESTADO 8755,-33.43949515564987,-70.64953513821996,1745,True
ORD-CL-202612-001014,256.712,1.827243,26,92,25,AV. SANTA ROSA 5696,-33.5097343,-70.6381701,990,True
ORD-CL-202612-001015,172.678,0.762041,21,70,21,AV. MANUEL MONTT 4004,-33.450409379191655,-70.61310094459272,595,True
ORD-CL-202612-001016,142.06,0.991888,12,46,12,AV. MAPOCHO 4034,-33.432762,-70.686501,647,True
ORD-CL-202612-001017,109.78,0.863715,8,23,8,AV. TOBALABA 1937,-33.4301311,-70.5865972,1023,True
ORD-CL-202612-001018,131.82999999999998,0.68496,13,58,13,CALLE ARTURO PRAT 4741,-33.498971358213254,-70.72373016311239,1506,True
ORD-CL-202612-001019,117.64399999999999,0.766738,7,31,7,AV. LA FLORIDA 2626,-33.519235429031845,-70.58115079491817,387,True
ORD-CL-202612-001020,313.363,2.6261859999999997,28,132,28,CALLE ARTURO PRAT 6969,-33.49563130326087,-70.72113061739131,1521,True
ORD-CL-202612-001021,255.38,1.669724,27,89,27,CALLE SAN ANTONIO 9169,-33.43487534738776,-70.64887247008978,2008,True
ORD-CL-202612-001022,172.997,0.892441,17,82,17,AV. VICUÑA MACKENNA 6739,-33.516337425,-70.6026722,1119,True
ORD-CL-202612-001023,254.03500000000003,2.3072470000000003,8,47,8,AV. TOBALABA 5021,-33.4362753,-70.5782504,1046,True
ORD-CL-202612-001024,40.565,0.157162,6,43,6,GRAN AVENIDA JOSÉ MIGUEL CARRERA 1084,-33.5575823,-70.6779859,2205,True
ORD-CL-202612-001025,53.188,0.167302,9,49,9,CALLE MONJITAS 6053,-33.436639090107406,-70.64200400967839,1879,True
ORD-CL-202612-001026,75.86500000000001,0.279481,6,41,6,AV. PROVIDENCIA 4618,-33.43307993353561,-70.62608343748443,882,True
ORD-CL-202612-001027,192.575,1.169548,19,91,19,AV. PAJARITOS 3461,-33.495437340845065,-70.75723082676056,763,True
ORD-CL-202612-001028,147.579,1.231271,12,44,12,AV. SANTA ROSA 1012,-33.4575059,-70.643308975,961,True
ORD-CL-202612-001029,289.199,2.696463,12,107,12,AV. RECOLETA 6597,-33.431874,-70.647723,948,True
ORD-CL-202612-001030,254.154,1.578667,10,53,10,CALLE ESTADO 7420,-33.43949515564987,-70.64953513821996,1738,True
ORD-CL-202612-001031,119.492,0.602691,9,51,9,AV. KENNEDY 1995,-33.4072648,-70.5965495,320,True
ORD-CL-202612-001032,15.052999999999999,0.10595700000000001,6,20,6,AV. APOQUINDO 3723,-33.415742,-70.5916076,65,True
ORD-CL-202612-001033,83.85300000000001,0.533719,8,25,8,AV. KENNEDY 2728,-33.4075663,-70.597352,326,True
ORD-CL-202612-001034,90.416,0.61234,11,37,10,CALLE ARTURO PRAT 5460,-33.452475519393765,-70.64863131734094,1515,True
ORD-CL-202612-001035,393.604,3.123883,9,61,9,AV. SANTA ROSA 9440,-33.547347,-70.6331464,1013,True
ORD-CL-202612-001036,209.517,1.351048,12,53,12,CALLE MERCED 5050,-33.43731790255185,-70.64174538474282,1829,True
ORD-CL-202612-001037,219.685,1.604694,20,74,20,AV. AMÉRICO VESPUCIO 2389,-33.476078076363635,-70.57821195272727,9,True
ORD-CL-202612-001038,66.55,0.517862,6,16,6,CALLE AMUNÁTEGUI 9103,-33.41625625370045,-70.66756956491413,1471,True
ORD-CL-202612-001039,102.936,0.697961,7,30,7,AV. VICUÑA MACKENNA 5005,-33.5006229,-70.6153519,1109,True
ORD-CL-202612-001040,303.412,2.076738,24,104,24,AV. VITACURA 8959,-33.3834406,-70.5504444,1175,True
ORD-CL-202612-001041,76.544,0.44568499999999994,9,50,9,CALLE ESTADO 2562,-33.43949515564987,-70.64953513821996,1700,True
ORD-CL-202612-001042,22.387,0.156276,9,25,9,CALLE SAN ANTONIO 1349,-33.43487534738776,-70.64887247008978,1959,True
ORD-CL-202612-001043,420.805,3.5655129999999997,25,86,24,AV. VITACURA 4256,-33.3993198,-70.5892384,1146,True
ORD-CL-202612-001044,102.67399999999999,0.909019,8,16,8,CALLE SANTO DOMINGO 2857,-33.4380143,-70.6752026,2086,True
ORD-CL-202612-001045,129.87400000000002,0.805442,9,60,9,AVENIDA MACUL 3971,-33.4902904,-70.599608,1292,True
ORD-CL-202612-001046,232.935,1.548652,28,98,26,CALLE MONJITAS 6575,-33.436639090107406,-70.64200400967839,1881,True
ORD-CL-202612-001047,206.77,1.862736,15,67,15,CALLE MERCED 896,-33.43842390034416,-70.649494748039,1849,True
ORD-CL-202612-001048,65.595,0.343021,13,63,13,AV. RECOLETA 5910,-33.3688014,-70.6346303,945,True
ORD-CL-202612-001049,99.28,0.627883,8,28,8,AV. AMÉRICO VESPUCIO 4961,-33.512983,-70.5938519,22,True
ORD-CL-202612-001050,80.41,0.403124,15,52,15,AV. LAS CONDES 3917,-33.393217,-70.544274,452,True
